Common_Name,CommonName,ScientificName,Inside,Outside,Anacapa Island,San Miguel Island,Santa Barbara Island,Santa Cruz Island,Santa Rosa Island,MeanDecreaseAccuracy,MeanDecreaseGini,MeanDecreaseAccuracy_Isl,MeanDecreaseGini_Isl,Data_Type,Category,Targeted
Pacific_angel_shark,Pacific angel shark,Squatina californica,2.9433010554697088,2.6062577451751046,4.28236077062501,0.6860481503783755,2.95378250385797,4.7455571225653115,1.8906732588233073,3.7795669506433023,0.17009412707767874,6.715671060097599,0.2528573697044553,Count,Fish,Targeted
Miscellaneous_Invertebrates_wo_spiny_brittle_stars,Misc. Inv. excluding spiny brittle stars,Misc. Inv. excluding Ophiothrix spiculata,2.2193162097764696,2.227399768837688,6.863348911173498,-0.6533143664743142,7.348915659533996,4.084463227872937,1.7885405367069296,3.2094918033988162,1.440984156624866,9.3642202236845975,2.0000061991370965,Percent Cover,Invertebrate,Non-targeted
California_moray_eel,California moray eel,Gymnothorax mordax,1.9401635722266275,2.5727477607808455,0.3843530518094793,4.779691884444537,3.4344630146628723,-0.011378352077091746,7.48019416198251,3.150266663809752,0.33964186673804647,7.12370950234119,0.6426024279908122,Count,Fish,Non-targeted
brown_rockfish,brown rockfish,Sebastes auriculatus,2.9594950972813137,1.7156326480518485,2.491775858168613,1.9803282236268211,7.720749116797353,4.683023242338545,1.3885583808474182,3.057621587970757,0.22399900983416118,7.301509431272623,0.521059832051225,Count,Fish,Targeted
surfperch_spp.,surfperch spp.,surfperch spp.,0.6831706335241019,3.068623357812775,1.2535190733885013,-0.2779600582250026,1.7665038094774064,1.1287040186738853,-0.22724857861928163,2.8687212681852827,0.25121111444796274,1.464374366128745,0.24429317280823143,Count,Fish,Non-targeted
fringehead_spp.,fringehead spp.,Neoclinus,3.08463149443424,0.4212309727906925,11.955329175777814,-0.15989728465380493,4.4118335630755485,8.902479965030116,0.22097660789186985,2.3936448559820698,0.22050125736688014,12.418903491861427,0.9674637416423553,Count,Fish,Non-targeted
gumboot_chiton,gumboot chiton,Cryptochiton stelleri,1.0424103928359971,2.059759714615855,0,2.8345236881504574,1.0001667083449108,1.6133386298366004,-2.1694875488700487,2.2406500176845006,0.11097732922011432,0.6346999794956929,0.09498602323531395,Count,Invertebrate,Non-targeted
rainbow_surfperch,rainbow surfperch,Hypsurus caryi,-1.2523449464350944,3.264222179719721,5.803380605521345,-2.30049453321155,7.402218814955832,3.0368766484229797,5.007531836054217,2.081121776061453,0.4128838418874157,7.438148772291017,0.6459300002160834,Count,Fish,Non-targeted
black_rockfish,black rockfish,Sebastes melanops,0.8760972005226828,2.0058982055186867,4.907524251925832,-0.42493624579792755,5.089576485602585,4.9643659157403075,4.082049820037922,2.0562856592623735,0.28436867426907086,6.132943952694795,0.40922798240723834,Count,Fish,Targeted
sargo,sargo,Anisotremus davidsonii,-0.017900004446391424,2.196473633291527,2.2162635315069976,1.0001667083449108,2.988880631392951,4.5258808814243,1.0001667083449108,2.0479388021127187,0.024333700743165997,5.814641327421012,0.15045949175765225,Count,Fish,Non-targeted
kelp_greenling,kelp greenling,Hexagrammos decagrammus,-1.6512616806898317,4.514891127708105,2.422880539939633,1.9373115823657072,3.086779616959922,3.6495349342127397,-1.9781803253256833,1.9574618033900477,0.17060845863214702,3.3710865416456066,0.14033950282793387,Count,Fish,Targeted
California_halibut,California halibut,Paralichthys californicus,0.46087655186462156,1.8302068957824174,1.9845461150044532,1.0001667083449108,3.280733885344119,1.9704443155633857,1.0001667083449106,1.69746654283436,0.1104659833913498,4.004462688610507,0.10263551189289412,Count,Fish,Targeted
coralline_sculpin,coralline sculpin,Artedius corallinus,3.4636151726008033,-1.484180528046837,6.692940369185293,-1.51690573198287,1.130292221135253,3.674470896704509,2.089239026457372,1.672858901290689,0.4712622048849565,6.925908721689875,0.6408916844404665,Count,Fish,Non-targeted
Pacific_barracuda,Pacific barracuda,Sphryaena argentea,-0.947113970941013,2.341212761143612,1.8104124508022335,0,0.02358470790475009,-1.9894841770179412,0,1.6009731627056805,0.10556076656736782,0.2464393744983302,0.06723908983330162,Count,Fish,Targeted
plainfin_midshipman,plainfin midshipman,Porichthys notatus,1.0001667083449108,1.0001667083449106,0,0,0,0,0,1.414680169406634,0.01384361347734072,0,0.006540772608884064,Count,Fish,Non-targeted
California_scorpionfish,California scorpionfish,Scorpaena guttata,2.868487114577696,-0.692960536891126,0.05459484802780553,4.9078413490446735,0.9373062523602044,-0.47647344575813333,6.287374866921798,1.2342220965241932,0.6466624056559027,5.075832548338425,0.8831906523027881,Biomass,Fish,Targeted
green_abalone,green abalone,Haliotis fulgens,-2.5262284709574594,3.6785519594556053,-0.3132678907076929,0,1.695445236998988,2.01071745087156,2.6844193513229544,1.1773416216984174,0.2113679926587277,2.57576931837039,0.1947003467129433,Biomass,Invertebrate,Targeted
giant_black_sea_bass,giant black sea bass,Stereolepis gigas,2.173323683032207,-0.4758990855372383,4.5163747202885425,1.0001667083449106,-0.8610186001418842,6.682310823658592,0,1.174540720661304,0.15844128519995532,6.72232259592425,0.2937109651488939,Count,Fish,Non-targeted
sanddab_spp.,sanddab spp.,sanddab spp.,0,1.0001667083449108,0,0,0,0,0,1.0001667083449108,0.015835661765784062,0,0.013328770433217821,Count,Fish,Targeted
Pacific_bonito,Pacific bonito,Sarda chiliensis,0,1.0001667083449108,0,0,0,1.4144021619021554,0,1.0001667083449106,0.017238591815595422,1.4135419096388988,0.015348774049905112,Count,Fish,Targeted
stripedfin_ronquil,stripedfin ronquil,Rathbunella hypoplecta,-1.0001667083449108,1.1640746886867777,0,0,-1.0001667083449106,1.0001667083449108,-1.4125056374999923,0.6981589602422931,0.04355778137276778,-0.3680599583198321,0.03602384223580302,Count,Fish,Non-targeted
crevice_kelpfish,crevice kelpfish,Gibbonsia montereyensis,1.3171787510752178,-0.38271094632075076,0,0,0,0,0.7785898739803631,0.62498196860585,0.07038835337592228,0.7476719187212812,0.022401200768853335,Count,Fish,Non-targeted
yellowfin_fringehead,yellowfin fringehead,Neoclinus stephensae,0.49058097488056174,0.02073618246126793,1.0001667083449108,0,1.0001667083449106,0,0,0.266927360054485,0.04940254497734499,1.4144305516522113,0.02445877733555028,Count,Fish,Non-targeted
Pacific_mackerel,Pacific mackerel,Scomber japonicus,-1.0001667083449108,0.43711937696612757,-1.0001667083449106,0,1.4145448121070103,-1.2916093357488394,1.7186924531368737,0.04410605112028654,0.03312201050563886,0.0035352264474851508,0.0516822326422824,Count,Fish,Targeted
barred_sand_bass,barred sand bass,Paralabrax nebulifer,0,-0.03924119456449178,1.7319417310717835,0,1.7324949641891896,1.0001667083449106,0,0.005373386174047477,0.026442114597911744,2.647151053142063,0.04783312320697917,Count,Fish,Targeted
Miscellaneous_Invertebrates_w_spiny_brittle_stars,Misc. Inv. including spiny brittle stars,Misc. Inv. including Ophiothrix spiculata,0,0,0,0,0,0,0,0,0,0,0,Percent Cover,Invertebrate,Non-targeted
white_abalone,white abalone,Haliotis sorenseni,0,0,0,0,0,0,0,0,0,0,0,Count,Invertebrate,Targeted
cusk_eel_spp.,cusk eel spp.,cusk eel spp.,0,0,0,0,0,0,0,0,0.0022201825496907463,0,0.014461592574955773,Count,Fish,Non-targeted
gunnel_spp.,gunnel spp.,gunnel spp.,0,0,0,0,0,0,0,0,0.0017907200043276012,0,0.00863760961818923,Count,Fish,Non-targeted
bocaccio,bocaccio,Sebastes paucispinis,0,0,-1.0001667083449108,0,0,0,0,0,0.0062119410096659056,-1.0001667083449106,0.0074080853992967224,Count,Fish,Targeted
prickleback_spp.,prickleback spp.,prickleback spp.,0,0,0,0,0,0,0,0,0.00589110704502529,0,0.0034360222603630345,Count,Fish,Non-targeted
finescale_triggerfish,finescale triggerfish,Balistes polylepis,0,0,0,0,0,0,0,0,0.0048395170784594835,0,0.0010277777777777776,Count,Fish,Non-targeted
black_croaker,black croaker,Cheilotrema saturnum,0,0,0,0,0,0,0,0,0.001138888888888889,0,0.0028033152885254702,Count,Fish,Targeted
orangethroat_pikeblenny,orangethroat pikeblenny,Chaenopsis alepidota,0,0,0,0,0,0,0,0,0.0036012639534378655,0,0.008005002549973385,Count,Fish,Non-targeted
thornback_ray,thornback ray,Raja clavata,0,0,0,0,0,0,0,0,0.020016167192987006,0,0.012364649333264971,Count,Fish,Targeted
halfbanded_rockfish,halfbanded rockfish,Sebastes semicinctus,0,0,0,0,0,0,0,0,0,0,0.007398372509344134,Count,Fish,Targeted
white_seabass,white seabass,Atractoscion nobilis,0,0,0,0,0,0,0,0,0,0,0.004463093227791557,Count,Fish,Targeted
plain_cardinalfish,plain cardinalfish,Apogon atricaudus,0,0,0,0,0,0,0,0,6.45161290322586e-6,0,0.004757826126071032,Count,Fish,Non-targeted
leopard_shark,leopard shark,Triakis semifasciata,0,0,0,0,0,0,0,0,0.019479596111283755,0,0.014032295543484213,Count,Fish,Targeted
swallowtail_damselfish,swallowtail damselfish,Azurina hirundo,0,0,0,0,0,1.0001667083449108,0,0,0.014319715806328931,1.0001667083449108,0.025863128165034905,Count,Fish,Non-targeted
monkeyface_prickleback,monkeyface prickleback,Cebidichthys violaceus,0,0,0,0,0,0,0,0,0.0011851851851851847,0,0.005636701065842232,Count,Fish,Non-targeted
broadnose_sevengill_shark,broadnose sevengill shark,Notorynchus cepedianus,0,0,0,0,0,0,0,0,0.0026327948417047696,0,0.0021825396825396817,Count,Fish,Targeted
sarcastic_fringehead,sarcastic fringehead,Neoclinus blanchardi,0,0,0,0,0,0,0,0,0.006394879636617754,0,0.004257563430069408,Count,Fish,Non-targeted
walleye_surfperch,walleye surfperch,Hyperprosopon argenteum,0,0,0,0,0,0,0,0,0,0,0.012828765956431568,Count,Fish,Non-targeted
ocean_sunfish,ocean sunfish,Mola mola,0,0,0,0,0,0,0,0,0.01182171347246602,0,0.003887444282977451,Count,Fish,Non-targeted
larval_fish_spp.,larval fish spp.,larval fish spp.,0.259162364674397,-0.4045571288039273,1.3405946065208523,2.3090619771580516,-1.2514072540143641,3.4841108338545212,0.1987861846120265,-0.03607781430067873,0.13587790790240498,2.160748076920058,0.21102148342900526,Count,Fish,Non-targeted
bat_ray,bat ray,Myliobatis californica,0.3455150553517641,-0.5738589326014079,2.9411571657387867,-0.5561924375172912,-0.005557683241242162,-0.09052357492405039,1.0454697994116928,-0.09184615096459554,0.317952488764545,1.848376937916708,0.3969774657307035,Count,Fish,Non-targeted
yellowtail,yellowtail,Seriola lalandi,-0.5821182521853356,0.29458006059562325,-1.5386818746761217,0,-1.4146852027271684,-1.1500485632292563,0,-0.1973709948769372,0.12245836504148513,-1.8120517641621947,0.06273685356927149,Count,Fish,Targeted
clingfish_spp.,clingfish spp.,clingfish spp.,0.008468192967853264,-0.6036554664269936,0,0,0,0,-1.0001667083449106,-0.41828795274282193,0.053015380026673845,-1.0001667083449108,0.00873997321889259,Count,Fish,Non-targeted
spotted_kelpfish,spotted kelpfish,Gibbonsia elegans,-1.0001667083449108,0.033628929548059974,-1.0001667083449106,0,0,0,0,-0.4233650466517741,0.024034119592242068,-1.0001667083449106,0.020799849437152077,Count,Fish,Non-targeted
baitfish_spp.,baitfish spp.,baitfish spp.,-0.60858160998886,-0.4298727657845807,1.0073733272303271,1.0001667083449106,-1.9591554854145676,-1.2574336542983102,0,-0.6864547736928991,0.052296377753666475,-1.14659448637646,0.06072662318465653,Count,Fish,Targeted
ronquil_spp.,ronquil spp.,ronquil spp.,0.5918146332937554,-1.4429533133678583,2.5847492450408143,-0.5517331947139064,1.2989968635089473,1.528076119901644,5.720658922743912,-0.7272756355812908,0.14892722084652615,5.53369311957442,0.2535480627456946,Count,Fish,Non-targeted
jack_mackerel,jack mackerel,Trachurus symmetricus,-0.9739514550622812,0.014479617631422009,0.576762879960949,-1.509292291278579,2.966983633895056,-0.06181777806127521,-1.9058870384266302,-0.7500543283696945,0.22005071431222453,0.7259739898350723,0.1680167681641457,Count,Fish,Non-targeted
ochre_sea_star,ochre sea star,Pisaster ochraceus,-0.24676444772518533,-0.9691227554755901,0.9510704697909783,0,-0.6517234641783645,-0.4495576032689561,3.112958884462444,-1.0178278898044124,0.1641752270669543,0.9946983299971268,0.2075011688121647,Count,Invertebrate,Non-targeted
threaded_abalone,threaded abalone,Haliotis assimilis,-1.7310968277124186,-0.04450188453583488,0,-1.4581101803132648,1.000166708344911,0,1.0288430202456063,-1.1866012267902382,0.03238313423314338,0.26733982832891745,0.051765776207812614,Count,Invertebrate,Targeted
swell_shark,swell shark,Cephaloscyllium ventriosum,-0.8725122492973704,-0.9596338336572823,-0.43890779716067674,0.9765584442017676,2.2642889807500644,4.426594632012928,-0.226663001701357,-1.2714639123445708,0.12242126659895279,3.6289765684246382,0.24012636367767234,Count,Fish,Non-targeted
zebra_perch,zebra perch,Hermosilla azurea,-1.1299203408534741,-1.0001667083449108,1.0001667083449106,0,0,0,0,-1.386407718987552,0.03460385536762354,1.0001667083449108,0.022265499222524323,Count,Fish,Non-targeted
soupfin_shark,soupfin shark,Galeorhinus galeus,-0.5587259761700243,-1.7324423123434245,0,0,0,0,-1.7294741536005032,-1.510247064441274,0.02910465559375223,-1.7324516584090741,0.008776326859071534,Count,Fish,Non-targeted
onespot_fringehead,onespot fringehead,Neoclinus uninotatus,-0.3859583705036577,-1.8337443743706117,0,0,0,0,0,-1.671104027383517,0.07113453972574683,0,0.011422657233303735,Count,Fish,Non-targeted
SurveyYear,Survey Year,SurveyYear,-0.5324623324180617,-4.839414722225205,-1.076343712450747,-3.2351787517749258,-0.6186228206011991,0.5124599343916286,0.9434567330364797,-3.9942108089592936,4.096777293604182,-1.1164010465443892,3.0198514138246786,Categorical,Meta data,Categorical
ReserveStatus,Reserve Status,ReserveStatus,NA,NA,8.372741102345023,8.039807557787627,9.18048118780154,9.194462887850836,6.280350802108302,NA,NA,14.847674746931048,0.9030075919331961,Categorical,Meta data,Categorical
